ID;Data Campionamento;ORA Campionamento;Valore;Tipo Grandezza
PDM11;04/01/2023;20:15:00;0.0206000003814697;Pressione a valle
PDM12;04/01/2023;20:15:00;0.0226499996185303;Pressione a valle
PDM13;04/01/2023;20:15:00;0.0223500003814697;Pressione a valle
PDM14;04/01/2023;20:15:00;0.0367000007629395;Pressione a valle
PDM15;04/01/2023;20:15:00;0.0217000007629395;Pressione a valle
PDM16;04/01/2023;20:15:00;0.0217000007629395;Pressione a valle
PDM17;04/01/2023;20:15:00;0.0217999992370605;Pressione a valle
PDM18;04/01/2023;20:15:00;0.0218999996185303;Pressione a valle
PDM19;04/01/2023;20:15:00;0.0345999984741211;Pressione a valle
PDM20;04/01/2023;20:15:00;0.0362000007629395;Pressione a valle
PDM21;04/01/2023;20:15:00;0.0365999984741211;Pressione a valle
PDM22;04/01/2023;20:15:00;0.0372000007629395;Pressione a valle
PDM23;04/01/2023;20:15:00;0.0350999984741211;Pressione a valle
PDM24;04/01/2023;20:15:00;0.0345999984741211;Pressione a valle
PDM25;04/01/2023;20:15:00;0.0345999984741211;Pressione a valle
PDM26;04/01/2023;20:15:00;0.0217999992370605;Pressione a valle
PDM27;04/01/2023;20:15:00;0.0227000007629395;Pressione a valle
PDM1;04/01/2023;20:15:00;282.59999370575;Temperatura Ambiente
PDM2;04/01/2023;20:15:00;282.824994087219;Temperatura Ambiente
PDM3;04/01/2023;20:15:00;282.279994010925;Temperatura Ambiente
PDM4;04/01/2023;20:15:00;282.489994049072;Temperatura Ambiente
PDM5;04/01/2023;20:15:00;282.549993515015;Temperatura Ambiente
PDM6;04/01/2023;20:15:00;283.254993438721;Temperatura Ambiente
PDM7;04/01/2023;20:15:00;283.194993972778;Temperatura Ambiente
PDM8;04/01/2023;20:15:00;283.234993934631;Temperatura Ambiente
PDM9;04/01/2023;20:15:00;284.199994087219;Temperatura Ambiente
PDM10;04/01/2023;20:15:00;282.739994049072;Temperatura Ambiente
PDM11;04/01/2023;20:15:00;283.039994239807;Temperatura Ambiente
PDM12;04/01/2023;20:15:00;282.859993934631;Temperatura Ambiente
PDM13;04/01/2023;20:15:00;283.119994163513;Temperatura Ambiente
PDM14;04/01/2023;20:15:00;283.214993476868;Temperatura Ambiente
PDM15;04/01/2023;20:15:00;283.029994010925;Temperatura Ambiente
PDM16;04/01/2023;20:15:00;282.509993553162;Temperatura Ambiente
PDM17;04/01/2023;20:15:00;288.139993667603;Temperatura Ambiente
PDM18;04/01/2023;20:15:00;284.949994087219;Temperatura Ambiente
PDM19;04/01/2023;20:15:00;287.919994354248;Temperatura Ambiente
PDM20;04/01/2023;20:15:00;287.259993553162;Temperatura Ambiente
PDM21;04/01/2023;20:15:00;281.159994125366;Temperatura Ambiente
PDM22;04/01/2023;20:15:00;287.219993591309;Temperatura Ambiente
PDM23;04/01/2023;20:15:00;285.739994049072;Temperatura Ambiente
PDM24;04/01/2023;20:15:00;282.429993629456;Temperatura Ambiente
PDM25;04/01/2023;20:15:00;286.749994277954;Temperatura Ambiente
PDM26;04/01/2023;20:15:00;285.759993553162;Temperatura Ambiente
PDM27;04/01/2023;20:15:00;285.049993515015;Temperatura Ambiente
PDM1;04/01/2023;20:30:00;0.0216000003814697;Pressione a valle
PDM2;04/01/2023;20:30:00;0.0228999996185303;Pressione a valle
PDM3;04/01/2023;20:30:00;0.0231000003814697;Pressione a valle
PDM4;04/01/2023;20:30:00;0.0232999992370605;Pressione a valle
PDM5;04/01/2023;20:30:00;0.0221000003814697;Pressione a valle
PDM6;04/01/2023;20:30:00;0.0222999992370605;Pressione a valle
PDM7;04/01/2023;20:30:00;0.0206000003814697;Pressione a valle
PDM8;04/01/2023;20:30:00;0.0217999992370605;Pressione a valle
PDM9;04/01/2023;20:30:00;0.0217999992370605;Pressione a valle
PDM10;04/01/2023;20:30:00;0.0217000007629395;Pressione a valle
PDM11;04/01/2023;20:30:00;0.0203999996185303;Pressione a valle
PDM12;04/01/2023;20:30:00;0.0225;Pressione a valle
PDM13;04/01/2023;20:30:00;0.0222999992370605;Pressione a valle
PDM14;04/01/2023;20:30:00;0.0365;Pressione a valle
PDM15;04/01/2023;20:30:00;0.0217000007629395;Pressione a valle
PDM16;04/01/2023;20:30:00;0.0218999996185303;Pressione a valle
PDM17;04/01/2023;20:30:00;0.0217999992370605;Pressione a valle
PDM18;04/01/2023;20:30:00;0.0221000003814697;Pressione a valle
PDM19;04/01/2023;20:30:00;0.0339000015258789;Pressione a valle
PDM20;04/01/2023;20:30:00;0.036;Pressione a valle
PDM21;04/01/2023;20:30:00;0.0367000007629395;Pressione a valle
PDM22;04/01/2023;20:30:00;0.0372000007629395;Pressione a valle
PDM23;04/01/2023;20:30:00;0.0372999992370605;Pressione a valle
PDM24;04/01/2023;20:30:00;0.0349000015258789;Pressione a valle
PDM25;04/01/2023;20:30:00;0.0352000007629394;Pressione a valle
PDM26;04/01/2023;20:30:00;0.022;Pressione a valle
PDM27;04/01/2023;20:30:00;0.0226000003814697;Pressione a valle
PDM1;04/01/2023;20:30:00;282.609993934631;Temperatura Ambiente
PDM2;04/01/2023;20:30:00;282.899993896484;Temperatura Ambiente
PDM3;04/01/2023;20:30:00;282.239994049072;Temperatura Ambiente
PDM4;04/01/2023;20:30:00;282.449994087219;Temperatura Ambiente
PDM5;04/01/2023;20:30:00;282.529994010925;Temperatura Ambiente
PDM6;04/01/2023;20:30:00;283.32999420166;Temperatura Ambiente
PDM7;04/01/2023;20:30:00;283.269993782043;Temperatura Ambiente
PDM8;04/01/2023;20:30:00;283.32999420166;Temperatura Ambiente
PDM9;04/01/2023;20:30:00;284.289994239807;Temperatura Ambiente
PDM10;04/01/2023;20:30:00;282.769993782043;Temperatura Ambiente
PDM11;04/01/2023;20:30:00;283.059993743896;Temperatura Ambiente
PDM12;04/01/2023;20:30:00;282.839993476868;Temperatura Ambiente
PDM13;04/01/2023;20:30:00;283.199994087219;Temperatura Ambiente
PDM14;04/01/2023;20:30:00;283.309993743896;Temperatura Ambiente
PDM15;04/01/2023;20:30:00;283.07999420166;Temperatura Ambiente
PDM16;04/01/2023;20:30:00;282.509993553162;Temperatura Ambiente
PDM17;04/01/2023;20:30:00;288.179993629456;Temperatura Ambiente
PDM18;04/01/2023;20:30:00;284.879993438721;Temperatura Ambiente
PDM19;04/01/2023;20:30:00;288.039994239807;Temperatura Ambiente
PDM20;04/01/2023;20:30:00;287.199994087219;Temperatura Ambiente
PDM21;04/01/2023;20:30:00;281.109993934631;Temperatura Ambiente
PDM22;04/01/2023;20:30:00;287.159994125366;Temperatura Ambiente
PDM23;04/01/2023;20:30:00;285.47999382019;Temperatura Ambiente
PDM24;04/01/2023;20:30:00;282.139993667603;Temperatura Ambiente
PDM25;04/01/2023;20:30:00;286.559993743896;Temperatura Ambiente
PDM26;04/01/2023;20:30:00;285.759993553162;Temperatura Ambiente
PDM27;04/01/2023;20:30:00;284.989994049072;Temperatura Ambiente
PDM1;04/01/2023;20:45:00;0.0218500003814697;Pressione a valle
PDM2;04/01/2023;20:45:00;0.0228999996185303;Pressione a valle
PDM3;04/01/2023;20:45:00;0.0232000007629395;Pressione a valle
PDM4;04/01/2023;20:45:00;0.0233500003814697;Pressione a valle
PDM5;04/01/2023;20:45:00;0.0221499996185303;Pressione a valle
PDM6;04/01/2023;20:45:00;0.0223999996185303;Pressione a valle
PDM7;04/01/2023;20:45:00;0.0210499992370605;Pressione a valle
PDM8;04/01/2023;20:45:00;0.0218500003814697;Pressione a valle
PDM9;04/01/2023;20:45:00;0.0217999992370605;Pressione a valle
PDM10;04/01/2023;20:45:00;0.0217000007629395;Pressione a valle
PDM11;04/01/2023;20:45:00;0.0206000003814697;Pressione a valle
PDM12;04/01/2023;20:45:00;0.0226499996185303;Pressione a valle
PDM13;04/01/2023;20:45:00;0.0223500003814697;Pressione a valle
PDM14;04/01/2023;20:45:00;0.0367000007629395;Pressione a valle
PDM15;04/01/2023;20:45:00;0.0217000007629395;Pressione a valle
PDM16;04/01/2023;20:45:00;0.0217999992370605;Pressione a valle
PDM17;04/01/2023;20:45:00;0.0217999992370605;Pressione a valle
PDM18;04/01/2023;20:45:00;0.0222999992370605;Pressione a valle
PDM19;04/01/2023;20:45:00;0.0335999984741211;Pressione a valle
PDM20;04/01/2023;20:45:00;0.0362000007629395;Pressione a valle
PDM21;04/01/2023;20:45:00;0.0367000007629395;Pressione a valle
PDM22;04/01/2023;20:45:00;0.0372000007629395;Pressione a valle
PDM23;04/01/2023;20:45:00;0.0375;Pressione a valle
PDM24;04/01/2023;20:45:00;0.0345;Pressione a valle
PDM25;04/01/2023;20:45:00;0.0352000007629394;Pressione a valle
PDM26;04/01/2023;20:45:00;0.022;Pressione a valle
PDM27;04/01/2023;20:45:00;0.0227000007629395;Pressione a valle
PDM1;04/01/2023;20:45:00;282.59999370575;Temperatura Ambiente
PDM2;04/01/2023;20:45:00;282.824994087219;Temperatura Ambiente
PDM3;04/01/2023;20:45:00;282.279994010925;Temperatura Ambiente
PDM4;04/01/2023;20:45:00;282.489994049072;Temperatura Ambiente
PDM5;04/01/2023;20:45:00;282.549993515015;Temperatura Ambiente
PDM6;04/01/2023;20:45:00;283.254993438721;Temperatura Ambiente
PDM7;04/01/2023;20:45:00;283.194993972778;Temperatura Ambiente
PDM8;04/01/2023;20:45:00;283.234993934631;Temperatura Ambiente
PDM9;04/01/2023;20:45:00;284.199994087219;Temperatura Ambiente
PDM10;04/01/2023;20:45:00;282.739994049072;Temperatura Ambiente
PDM11;04/01/2023;20:45:00;283.039994239807;Temperatura Ambiente
PDM12;04/01/2023;20:45:00;282.859993934631;Temperatura Ambiente
PDM13;04/01/2023;20:45:00;283.119994163513;Temperatura Ambiente
PDM14;04/01/2023;20:45:00;283.214993476868;Temperatura Ambiente
PDM15;04/01/2023;20:45:00;283.029994010925;Temperatura Ambiente
PDM16;04/01/2023;20:45:00;282.509993553162;Temperatura Ambiente
PDM17;04/01/2023;20:45:00;288.179993629456;Temperatura Ambiente
PDM18;04/01/2023;20:45:00;284.839993476868;Temperatura Ambiente
PDM19;04/01/2023;20:45:00;288.07999420166;Temperatura Ambiente
PDM20;04/01/2023;20:45:00;287.139993667603;Temperatura Ambiente
PDM21;04/01/2023;20:45:00;281.069993972778;Temperatura Ambiente
PDM22;04/01/2023;20:45:00;287.07999420166;Temperatura Ambiente
PDM23;04/01/2023;20:45:00;285.419994354248;Temperatura Ambiente
PDM24;04/01/2023;20:45:00;282.299993515015;Temperatura Ambiente
PDM25;04/01/2023;20:45:00;286.47999382019;Temperatura Ambiente
PDM26;04/01/2023;20:45:00;285.719993591309;Temperatura Ambiente
PDM27;04/01/2023;20:45:00;284.919994354248;Temperatura Ambiente
PDM1;04/01/2023;21:00:00;0.0221000003814697;Pressione a valle
PDM2;04/01/2023;21:00:00;0.0228999996185303;Pressione a valle
PDM3;04/01/2023;21:00:00;0.0232999992370605;Pressione a valle
PDM4;04/01/2023;21:00:00;0.0233999996185303;Pressione a valle
PDM5;04/01/2023;21:00:00;0.0222000007629395;Pressione a valle
PDM6;04/01/2023;21:00:00;0.0225;Pressione a valle
PDM7;04/01/2023;21:00:00;0.0215;Pressione a valle
PDM8;04/01/2023;21:00:00;0.0218999996185303;Pressione a valle
PDM9;04/01/2023;21:00:00;0.0217999992370605;Pressione a valle
PDM10;04/01/2023;21:00:00;0.0217000007629395;Pressione a valle
PDM11;04/01/2023;21:00:00;0.0207999992370605;Pressione a valle
PDM12;04/01/2023;21:00:00;0.0227999992370605;Pressione a valle
PDM13;04/01/2023;21:00:00;0.0223999996185303;Pressione a valle
PDM14;04/01/2023;21:00:00;0.0369000015258789;Pressione a valle
PDM15;04/01/2023;21:00:00;0.0217000007629395;Pressione a valle
PDM16;04/01/2023;21:00:00;0.0221000003814697;Pressione a valle
PDM17;04/01/2023;21:00:00;0.0217999992370605;Pressione a valle
PDM18;04/01/2023;21:00:00;0.0221000003814697;Pressione a valle
PDM19;04/01/2023;21:00:00;0.0342999992370605;Pressione a valle
PDM20;04/01/2023;21:00:00;0.0364000015258789;Pressione a valle
PDM21;04/01/2023;21:00:00;0.0369000015258789;Pressione a valle
PDM22;04/01/2023;21:00:00;0.0372999992370605;Pressione a valle
PDM23;04/01/2023;21:00:00;0.0374000015258789;Pressione a valle
PDM24;04/01/2023;21:00:00;0.0347000007629395;Pressione a valle
PDM25;04/01/2023;21:00:00;0.0354000015258789;Pressione a valle
PDM26;04/01/2023;21:00:00;0.0221000003814697;Pressione a valle
PDM27;04/01/2023;21:00:00;0.023;Pressione a valle
PDM1;04/01/2023;21:00:00;282.589993476868;Temperatura Ambiente
PDM2;04/01/2023;21:00:00;282.749994277954;Temperatura Ambiente
PDM3;04/01/2023;21:00:00;282.319993972778;Temperatura Ambiente
PDM4;04/01/2023;21:00:00;282.529994010925;Temperatura Ambiente
PDM5;04/01/2023;21:00:00;282.569993972778;Temperatura Ambiente
PDM6;04/01/2023;21:00:00;283.179993629456;Temperatura Ambiente
PDM7;04/01/2023;21:00:00;283.119994163513;Temperatura Ambiente
PDM8;04/01/2023;21:00:00;283.139993667603;Temperatura Ambiente
PDM9;04/01/2023;21:00:00;284.109993934631;Temperatura Ambiente
PDM10;04/01/2023;21:00:00;282.709994316101;Temperatura Ambiente
PDM11;04/01/2023;21:00:00;283.019993782043;Temperatura Ambiente
PDM12;04/01/2023;21:00:00;282.879993438721;Temperatura Ambiente
PDM13;04/01/2023;21:00:00;283.039994239807;Temperatura Ambiente
PDM14;04/01/2023;21:00:00;283.119994163513;Temperatura Ambiente
PDM15;04/01/2023;21:00:00;282.97999382019;Temperatura Ambiente
PDM16;04/01/2023;21:00:00;282.489994049072;Temperatura Ambiente
PDM17;04/01/2023;21:00:00;288.159994125366;Temperatura Ambiente
PDM18;04/01/2023;21:00:00;284.779994010925;Temperatura Ambiente
PDM19;04/01/2023;21:00:00;287.769993782043;Temperatura Ambiente
PDM20;04/01/2023;21:00:00;287.09999370575;Temperatura Ambiente
PDM21;04/01/2023;21:00:00;281.049993991852;Temperatura Ambiente
PDM22;04/01/2023;21:00:00;287.029994010925;Temperatura Ambiente
PDM23;04/01/2023;21:00:00;285.34999370575;Temperatura Ambiente
PDM24;04/01/2023;21:00:00;282.119994163513;Temperatura Ambiente
PDM25;04/01/2023;21:00:00;286.379993438721;Temperatura Ambiente
PDM26;04/01/2023;21:00:00;285.699994087219;Temperatura Ambiente
PDM27;04/01/2023;21:00:00;284.859993934631;Temperatura Ambiente
PDM1;04/01/2023;21:15:00;0.0222000007629395;Pressione a valle
PDM2;04/01/2023;21:15:00;0.023;Pressione a valle
PDM3;04/01/2023;21:15:00;0.0235;Pressione a valle
PDM4;04/01/2023;21:15:00;0.0236499996185303;Pressione a valle
PDM5;04/01/2023;21:15:00;0.0225;Pressione a valle
PDM6;04/01/2023;21:15:00;0.0227000007629395;Pressione a valle
PDM7;04/01/2023;21:15:00;0.0222999992370605;Pressione a valle
PDM8;04/01/2023;21:15:00;0.0222000007629395;Pressione a valle
PDM9;04/01/2023;21:15:00;0.0220499992370605;Pressione a valle
PDM10;04/01/2023;21:15:00;0.0220499992370605;Pressione a valle
PDM11;04/01/2023;21:15:00;0.0210499992370605;Pressione a valle
PDM12;04/01/2023;21:15:00;0.023;Pressione a valle
PDM13;04/01/2023;21:15:00;0.0227999992370605;Pressione a valle
PDM14;04/01/2023;21:15:00;0.0371500015258789;Pressione a valle
PDM15;04/01/2023;21:15:00;0.0219500007629395;Pressione a valle
PDM16;04/01/2023;21:15:00;0.022;Pressione a valle
PDM17;04/01/2023;21:15:00;0.0218999996185303;Pressione a valle
PDM18;04/01/2023;21:15:00;0.0226000003814697;Pressione a valle
PDM19;04/01/2023;21:15:00;0.0344000015258789;Pressione a valle
PDM20;04/01/2023;21:15:00;0.0362999992370605;Pressione a valle
PDM21;04/01/2023;21:15:00;0.0367999992370605;Pressione a valle
PDM22;04/01/2023;21:15:00;0.0374000015258789;Pressione a valle
PDM23;04/01/2023;21:15:00;0.0375;Pressione a valle
PDM24;04/01/2023;21:15:00;0.0347999992370605;Pressione a valle
PDM25;04/01/2023;21:15:00;0.0357999992370605;Pressione a valle
PDM26;04/01/2023;21:15:00;0.0225;Pressione a valle
PDM27;04/01/2023;21:15:00;0.023;Pressione a valle
PDM1;04/01/2023;21:15:00;282.499994277954;Temperatura Ambiente
PDM2;04/01/2023;21:15:00;282.59999370575;Temperatura Ambiente
PDM3;04/01/2023;21:15:00;282.289994239807;Temperatura Ambiente
PDM4;04/01/2023;21:15:00;282.444993972778;Temperatura Ambiente
PDM5;04/01/2023;21:15:00;282.589993476868;Temperatura Ambiente
PDM6;04/01/2023;21:15:00;282.949994087219;Temperatura Ambiente
PDM7;04/01/2023;21:15:00;282.919994354248;Temperatura Ambiente
PDM8;04/01/2023;21:15:00;282.899993896484;Temperatura Ambiente
PDM9;04/01/2023;21:15:00;283.929993629456;Temperatura Ambiente
PDM10;04/01/2023;21:15:00;282.609993934631;Temperatura Ambiente
PDM11;04/01/2023;21:15:00;282.874994277954;Temperatura Ambiente
PDM12;04/01/2023;21:15:00;282.794994354248;Temperatura Ambiente
PDM13;04/01/2023;21:15:00;282.679993629456;Temperatura Ambiente
PDM14;04/01/2023;21:15:00;282.85499382019;Temperatura Ambiente
PDM15;04/01/2023;21:15:00;282.834994316101;Temperatura Ambiente
PDM16;04/01/2023;21:15:00;282.449994087219;Temperatura Ambiente
PDM17;04/01/2023;21:15:00;288.119994163513;Temperatura Ambiente
PDM18;04/01/2023;21:15:00;284.739994049072;Temperatura Ambiente
PDM19;04/01/2023;21:15:00;287.749994277954;Temperatura Ambiente
PDM20;04/01/2023;21:15:00;287.07999420166;Temperatura Ambiente
PDM21;04/01/2023;21:15:00;280.969994068146;Temperatura Ambiente
PDM22;04/01/2023;21:15:00;286.969993591309;Temperatura Ambiente
PDM23;04/01/2023;21:15:00;285.269993782043;Temperatura Ambiente
PDM24;04/01/2023;21:15:00;281.969993591309;Temperatura Ambiente
PDM25;04/01/2023;21:15:00;286.259993553162;Temperatura Ambiente
PDM26;04/01/2023;21:15:00;285.679993629456;Temperatura Ambiente
PDM27;04/01/2023;21:15:00;284.799993515015;Temperatura Ambiente
PDM1;04/01/2023;21:30:00;0.0221000003814697;Pressione a valle
PDM2;04/01/2023;21:30:00;0.023;Pressione a valle
PDM3;04/01/2023;21:30:00;0.0233999996185303;Pressione a valle
PDM4;04/01/2023;21:30:00;0.0236000003814697;Pressione a valle
PDM5;04/01/2023;21:30:00;0.0222999992370605;Pressione a valle
PDM6;04/01/2023;21:30:00;0.0226000003814697;Pressione a valle
PDM7;04/01/2023;21:30:00;0.0218999996185303;Pressione a valle
PDM8;04/01/2023;21:30:00;0.0221000003814697;Pressione a valle
PDM9;04/01/2023;21:30:00;0.0218999996185303;Pressione a valle
PDM10;04/01/2023;21:30:00;0.022;Pressione a valle
PDM11;04/01/2023;21:30:00;0.021;Pressione a valle
PDM12;04/01/2023;21:30:00;0.0228999996185303;Pressione a valle
PDM13;04/01/2023;21:30:00;0.0227000007629395;Pressione a valle
PDM14;04/01/2023;21:30:00;0.037;Pressione a valle
PDM15;04/01/2023;21:30:00;0.0218999996185303;Pressione a valle
PDM16;04/01/2023;21:30:00;0.022;Pressione a valle
PDM17;04/01/2023;21:30:00;0.022;Pressione a valle
PDM18;04/01/2023;21:30:00;0.0227999992370605;Pressione a valle
PDM19;04/01/2023;21:30:00;0.0352000007629394;Pressione a valle
PDM20;04/01/2023;21:30:00;0.0365;Pressione a valle
PDM21;04/01/2023;21:30:00;0.0369000015258789;Pressione a valle
PDM22;04/01/2023;21:30:00;0.0374000015258789;Pressione a valle
PDM23;04/01/2023;21:30:00;0.0377000007629395;Pressione a valle
PDM24;04/01/2023;21:30:00;0.0347000007629395;Pressione a valle
PDM25;04/01/2023;21:30:00;0.0355999984741211;Pressione a valle
PDM26;04/01/2023;21:30:00;0.0227999992370605;Pressione a valle
PDM27;04/01/2023;21:30:00;0.0231000003814697;Pressione a valle
PDM1;04/01/2023;21:30:00;282.529994010925;Temperatura Ambiente
PDM2;04/01/2023;21:30:00;282.629993438721;Temperatura Ambiente
PDM3;04/01/2023;21:30:00;282.319993972778;Temperatura Ambiente
PDM4;04/01/2023;21:30:00;282.489994049072;Temperatura Ambiente
PDM5;04/01/2023;21:30:00;282.589993476868;Temperatura Ambiente
PDM6;04/01/2023;21:30:00;282.999994277954;Temperatura Ambiente
PDM7;04/01/2023;21:30:00;282.959994316101;Temperatura Ambiente
PDM8;04/01/2023;21:30:00;282.959994316101;Temperatura Ambiente
PDM9;04/01/2023;21:30:00;283.97999382019;Temperatura Ambiente
PDM10;04/01/2023;21:30:00;282.649993896484;Temperatura Ambiente
PDM11;04/01/2023;21:30:00;282.919994354248;Temperatura Ambiente
PDM12;04/01/2023;21:30:00;282.859993934631;Temperatura Ambiente
PDM13;04/01/2023;21:30:00;282.82999420166;Temperatura Ambiente
PDM14;04/01/2023;21:30:00;282.919994354248;Temperatura Ambiente
PDM15;04/01/2023;21:30:00;282.879993438721;Temperatura Ambiente
PDM16;04/01/2023;21:30:00;282.409994125366;Temperatura Ambiente
PDM17;04/01/2023;21:30:00;288.07999420166;Temperatura Ambiente
PDM18;04/01/2023;21:30:00;284.699994087219;Temperatura Ambiente
PDM19;04/01/2023;21:30:00;287.549993515015;Temperatura Ambiente
PDM20;04/01/2023;21:30:00;287.039994239807;Temperatura Ambiente
PDM21;04/01/2023;21:30:00;280.889993667603;Temperatura Ambiente
PDM22;04/01/2023;21:30:00;286.949994087219;Temperatura Ambiente
PDM23;04/01/2023;21:30:00;285.209994316101;Temperatura Ambiente
PDM24;04/01/2023;21:30:00;281.889993667603;Temperatura Ambiente
PDM25;04/01/2023;21:30:00;286.149993896484;Temperatura Ambiente
PDM26;04/01/2023;21:30:00;285.639993667603;Temperatura Ambiente
PDM27;04/01/2023;21:30:00;284.719993591309;Temperatura Ambiente
PDM1;04/01/2023;21:45:00;0.0222000007629395;Pressione a valle
PDM2;04/01/2023;21:45:00;0.023;Pressione a valle
PDM3;04/01/2023;21:45:00;0.0235;Pressione a valle
PDM4;04/01/2023;21:45:00;0.0236499996185303;Pressione a valle
PDM5;04/01/2023;21:45:00;0.0225;Pressione a valle
PDM6;04/01/2023;21:45:00;0.0227000007629395;Pressione a valle
PDM7;04/01/2023;21:45:00;0.0222999992370605;Pressione a valle
PDM8;04/01/2023;21:45:00;0.0222000007629395;Pressione a valle
PDM9;04/01/2023;21:45:00;0.0220499992370605;Pressione a valle
PDM10;04/01/2023;21:45:00;0.0220499992370605;Pressione a valle
PDM11;04/01/2023;21:45:00;0.0210499992370605;Pressione a valle
PDM12;04/01/2023;21:45:00;0.023;Pressione a valle
PDM13;04/01/2023;21:45:00;0.0227999992370605;Pressione a valle
PDM14;04/01/2023;21:45:00;0.0371500015258789;Pressione a valle
PDM15;04/01/2023;21:45:00;0.0219500007629395;Pressione a valle
PDM16;04/01/2023;21:45:00;0.0222000007629395;Pressione a valle
PDM17;04/01/2023;21:45:00;0.022;Pressione a valle
PDM18;04/01/2023;21:45:00;0.0232000007629395;Pressione a valle
PDM19;04/01/2023;21:45:00;0.0350999984741211;Pressione a valle
PDM20;04/01/2023;21:45:00;0.0365999984741211;Pressione a valle
PDM21;04/01/2023;21:45:00;0.0369000015258789;Pressione a valle
PDM22;04/01/2023;21:45:00;0.0375999984741211;Pressione a valle
PDM23;04/01/2023;21:45:00;0.0377999992370605;Pressione a valle
PDM24;04/01/2023;21:45:00;0.035;Pressione a valle
PDM25;04/01/2023;21:45:00;0.0357000007629395;Pressione a valle
PDM26;04/01/2023;21:45:00;0.0226000003814697;Pressione a valle
PDM27;04/01/2023;21:45:00;0.0231000003814697;Pressione a valle
PDM1;04/01/2023;21:45:00;282.499994277954;Temperatura Ambiente
PDM2;04/01/2023;21:45:00;282.59999370575;Temperatura Ambiente
PDM3;04/01/2023;21:45:00;282.289994239807;Temperatura Ambiente
PDM4;04/01/2023;21:45:00;282.444993972778;Temperatura Ambiente
PDM5;04/01/2023;21:45:00;282.589993476868;Temperatura Ambiente
PDM6;04/01/2023;21:45:00;282.949994087219;Temperatura Ambiente
PDM7;04/01/2023;21:45:00;282.919994354248;Temperatura Ambiente
PDM8;04/01/2023;21:45:00;282.899993896484;Temperatura Ambiente
PDM9;04/01/2023;21:45:00;283.929993629456;Temperatura Ambiente
PDM10;04/01/2023;21:45:00;282.609993934631;Temperatura Ambiente
PDM11;04/01/2023;21:45:00;282.874994277954;Temperatura Ambiente
PDM12;04/01/2023;21:45:00;282.794994354248;Temperatura Ambiente
PDM13;04/01/2023;21:45:00;282.679993629456;Temperatura Ambiente
PDM14;04/01/2023;21:45:00;282.85499382019;Temperatura Ambiente
PDM15;04/01/2023;21:45:00;282.834994316101;Temperatura Ambiente
PDM16;04/01/2023;21:45:00;282.379993438721;Temperatura Ambiente
PDM17;04/01/2023;21:45:00;288.039994239807;Temperatura Ambiente
PDM18;04/01/2023;21:45:00;284.659994125366;Temperatura Ambiente
PDM19;04/01/2023;21:45:00;287.509993553162;Temperatura Ambiente
PDM20;04/01/2023;21:45:00;287.009993553162;Temperatura Ambiente
PDM21;04/01/2023;21:45:00;280.829993724823;Temperatura Ambiente
PDM22;04/01/2023;21:45:00;286.909994125366;Temperatura Ambiente
PDM23;04/01/2023;21:45:00;285.169994354248;Temperatura Ambiente
PDM24;04/01/2023;21:45:00;281.629993438721;Temperatura Ambiente
PDM25;04/01/2023;21:45:00;286.049993515015;Temperatura Ambiente
PDM26;04/01/2023;21:45:00;285.57999420166;Temperatura Ambiente
PDM27;04/01/2023;21:45:00;284.659994125366;Temperatura Ambiente
PDM1;04/01/2023;22:00:00;0.0222999992370605;Pressione a valle
PDM2;04/01/2023;22:00:00;0.023;Pressione a valle
PDM3;04/01/2023;22:00:00;0.0236000003814697;Pressione a valle
PDM4;04/01/2023;22:00:00;0.0237000007629395;Pressione a valle
PDM5;04/01/2023;22:00:00;0.0227000007629395;Pressione a valle
PDM6;04/01/2023;22:00:00;0.0227999992370605;Pressione a valle
PDM7;04/01/2023;22:00:00;0.0227000007629395;Pressione a valle
PDM8;04/01/2023;22:00:00;0.0222999992370605;Pressione a valle
PDM9;04/01/2023;22:00:00;0.0222000007629395;Pressione a valle
PDM10;04/01/2023;22:00:00;0.0221000003814697;Pressione a valle
PDM11;04/01/2023;22:00:00;0.0211000003814697;Pressione a valle
PDM12;04/01/2023;22:00:00;0.0231000003814697;Pressione a valle
PDM13;04/01/2023;22:00:00;0.0228999996185303;Pressione a valle
PDM14;04/01/2023;22:00:00;0.0372999992370605;Pressione a valle
PDM15;04/01/2023;22:00:00;0.022;Pressione a valle
PDM16;04/01/2023;22:00:00;0.0223999996185303;Pressione a valle
PDM17;04/01/2023;22:00:00;0.0218999996185303;Pressione a valle
PDM18;04/01/2023;22:00:00;0.0232000007629395;Pressione a valle
PDM19;04/01/2023;22:00:00;0.036;Pressione a valle
PDM20;04/01/2023;22:00:00;0.0365999984741211;Pressione a valle
PDM21;04/01/2023;22:00:00;0.037;Pressione a valle
PDM22;04/01/2023;22:00:00;0.0375;Pressione a valle
PDM23;04/01/2023;22:00:00;0.0379000015258789;Pressione a valle
PDM24;04/01/2023;22:00:00;0.0352000007629394;Pressione a valle
PDM25;04/01/2023;22:00:00;0.0352999992370606;Pressione a valle
PDM26;04/01/2023;22:00:00;0.0226000003814697;Pressione a valle
PDM27;04/01/2023;22:00:00;0.0232000007629395;Pressione a valle
PDM1;04/01/2023;22:00:00;282.469993591309;Temperatura Ambiente
PDM2;04/01/2023;22:00:00;282.569993972778;Temperatura Ambiente
PDM3;04/01/2023;22:00:00;282.259993553162;Temperatura Ambiente
